hex_id,q,r,area_nominal_km2,centroide_lon,centroide_lat,__atlas_label,__atlas_color,ipg_100,classe_ipg,nucleo_territorial_candidato,n_temas,temas_presentes,n_complexos,complexos_presentes,n_unidades,diversidade_Dn,riqueza_Q,riqueza_Qn,vizinhos_ativos,continuidade_Cn,cobertura_inventario,confianca_documental,fator_evidencia_medio,proporcao_fontes_oficiais,ativacao_geocientifica_documentada,municipio_ativacao,marcos_ativacao,anos_ativacao,tipos_ativacao,pioneirismo_ativacao,qualificador_territorial,prioridade_validacao,viabilidade_geoparque,formula,metodo_continuidade,interpretacao,fonte_limite_operacional,versao_metodo
IPG--17-14,-17,14,250,-56.110036,-18.63171,IPG--17-14 — sem evidência espacial nesta fase,#d9d9d9,,sem evidência suficiente,Não,0,,0,,0,0.0,0.0,0.0,1,0.1667,Sem registro espacial nesta fase. Não significa ausência de patrimônio geológico,não avaliada,,,Não inventariada nesta fase,,0,,,,Sem qualificador adicional nesta fase,Sem prioridade adicional,"Não avaliada. Exige matriz própria de governança, conservação, acesso, participação e gestão","IPG100 = 100 × (0,40 Dn + 0,35 Qn + 0,25 Cn)",Número de vizinhos ativos dividido por 6. A pontuação não é elevada pela ausência de células na borda,"Potencial geocientífico territorial documentado. Não demonstra valor internacional, viabilidade, governança ou reconhecimento UNESCO",Contingência local derivada das 79 sedes municipais e dos registros. O limite oficial permanece disponível no PIN MS,"Fase 3.2, Atlas v1.7.0"
IPG--17-15,-17,15,250,-56.028322,-18.499491,IPG--17-15 — sem evidência espacial nesta fase,#d9d9d9,,sem evidência suficiente,Não,0,,0,,0,0.0,0.0,0.0,1,0.1667,Sem registro espacial nesta fase. Não significa ausência de patrimônio geológico,não avaliada,,,Não inventariada nesta fase,,0,,,,Sem qualificador adicional nesta fase,Sem prioridade adicional,"Não avaliada. Exige matriz própria de governança, conservação, acesso, participação e gestão","IPG100 = 100 × (0,40 Dn + 0,35 Qn + 0,25 Cn)",Número de vizinhos ativos dividido por 6. A pontuação não é elevada pela ausência de células na borda,"Potencial geocientífico territorial documentado. Não demonstra valor internacional, viabilidade, governança ou reconhecimento UNESCO",Contingência local derivada das 79 sedes municipais e dos registros. O limite oficial permanece disponível no PIN MS,"Fase 3.2, Atlas v1.7.0"
IPG--17-16,-17,16,250,-55.946743,-18.367228,IPG--17-16 — sem evidência espacial nesta fase,#d9d9d9,,sem evidência suficiente,Não,0,,0,,0,0.0,0.0,0.0,1,0.1667,Sem registro espacial nesta fase. Não significa ausência de patrimônio geológico,não avaliada,,,Não inventariada nesta fase,,0,,,,Sem qualificador adicional nesta fase,Sem prioridade adicional,"Não avaliada. Exige matriz própria de governança, conservação, acesso, participação e gestão","IPG100 = 100 × (0,40 Dn + 0,35 Qn + 0,25 Cn)",Número de vizinhos ativos dividido por 6. A pontuação não é elevada pela ausência de células na borda,"Potencial geocientífico territorial documentado. Não demonstra valor internacional, viabilidade, governança ou reconhecimento UNESCO",Contingência local derivada das 79 sedes municipais e dos registros. O limite oficial permanece disponível no PIN MS,"Fase 3.2, Atlas v1.7.0"
IPG--17-17,-17,17,250,-55.865299,-18.234921,IPG--17-17 — sem evidência espacial nesta fase,#d9d9d9,,sem evidência suficiente,Não,0,,0,,0,0.0,0.0,0.0,1,0.1667,Sem registro espacial nesta fase. Não significa ausência de patrimônio geológico,não avaliada,,,Não inventariada nesta fase,,0,,,,Sem qualificador adicional nesta fase,Sem prioridade adicional,"Não avaliada. Exige matriz própria de governança, conservação, acesso, participação e gestão","IPG100 = 100 × (0,40 Dn + 0,35 Qn + 0,25 Cn)",Número de vizinhos ativos dividido por 6. A pontuação não é elevada pela ausência de células na borda,"Potencial geocientífico territorial documentado. Não demonstra valor internacional, viabilidade, governança ou reconhecimento UNESCO",Contingência local derivada das 79 sedes municipais e dos registros. O limite oficial permanece disponível no PIN MS,"Fase 3.2, Atlas v1.7.0"
IPG--17-18,-17,18,250,-55.783986,-18.10257,IPG--17-18 — sem evidência espacial nesta fase,#d9d9d9,,sem evidência suficiente,Não,0,,0,,0,0.0,0.0,0.0,0,0.0,Sem registro espacial nesta fase. Não significa ausência de patrimônio geológico,não avaliada,,,Não inventariada nesta fase,,0,,,,Sem qualificador adicional nesta fase,Sem prioridade adicional,"Não avaliada. Exige matriz própria de governança, conservação, acesso, participação e gestão","IPG100 = 100 × (0,40 Dn + 0,35 Qn + 0,25 Cn)",Número de vizinhos ativos dividido por 6. A pontuação não é elevada pela ausência de células na borda,"Potencial geocientífico territorial documentado. Não demonstra valor internacional, viabilidade, governança ou reconhecimento UNESCO",Contingência local derivada das 79 sedes municipais e dos registros. O limite oficial permanece disponível no PIN MS,"Fase 3.2, Atlas v1.7.0"
IPG--17-19,-17,19,250,-55.702805,-17.970175,IPG--17-19 — sem evidência espacial nesta fase,#d9d9d9,,sem evidência suficiente,Não,0,,0,,0,0.0,0.0,0.0,0,0.0,Sem registro espacial nesta fase. Não significa ausência de patrimônio geológico,não avaliada,,,Não inventariada nesta fase,,0,,,,Sem qualificador adicional nesta fase,Sem prioridade adicional,"Não avaliada. Exige matriz própria de governança, conservação, acesso, participação e gestão","IPG100 = 100 × (0,40 Dn + 0,35 Qn + 0,25 Cn)",Número de vizinhos ativos dividido por 6. A pontuação não é elevada pela ausência de células na borda,"Potencial geocientífico territorial documentado. Não demonstra valor internacional, viabilidade, governança ou reconhecimento UNESCO",Contingência local derivada das 79 sedes municipais e dos registros. O limite oficial permanece disponível no PIN MS,"Fase 3.2, Atlas v1.7.0"
IPG--17-20,-17,20,250,-55.621754,-17.837736,IPG--17-20 — sem evidência espacial nesta fase,#d9d9d9,,sem evidência suficiente,Não,0,,0,,0,0.0,0.0,0.0,0,0.0,Sem registro espacial nesta fase. Não significa ausência de patrimônio geológico,não avaliada,,,Não inventariada nesta fase,,0,,,,Sem qualificador adicional nesta fase,Sem prioridade adicional,"Não avaliada. Exige matriz própria de governança, conservação, acesso, participação e gestão","IPG100 = 100 × (0,40 Dn + 0,35 Qn + 0,25 Cn)",Número de vizinhos ativos dividido por 6. A pontuação não é elevada pela ausência de células na borda,"Potencial geocientífico territorial documentado. Não demonstra valor internacional, viabilidade, governança ou reconhecimento UNESCO",Contingência local derivada das 79 sedes municipais e dos registros. O limite oficial permanece disponível no PIN MS,"Fase 3.2, Atlas v1.7.0"
IPG--16--12,-16,-12,250,-58.121695,-22.05696,IPG--16--12 — sem evidência espacial nesta fase,#d9d9d9,,sem evidência suficiente,Não,0,,0,,0,0.0,0.0,0.0,0,0.0,Sem registro espacial nesta fase. Não significa ausência de patrimônio geológico,não avaliada,,,Não inventariada nesta fase,,0,,,,Sem qualificador adicional nesta fase,Sem prioridade adicional,"Não avaliada. Exige matriz própria de governança, conservação, acesso, participação e gestão","IPG100 = 100 × (0,40 Dn + 0,35 Qn + 0,25 Cn)",Número de vizinhos ativos dividido por 6. A pontuação não é elevada pela ausência de células na borda,"Potencial geocientífico territorial documentado. Não demonstra valor internacional, viabilidade, governança ou reconhecimento UNESCO",Contingência local derivada das 79 sedes municipais e dos registros. O limite oficial permanece disponível no PIN MS,"Fase 3.2, Atlas v1.7.0"
IPG--16--11,-16,-11,250,-58.036152,-21.925851,IPG--16--11 — sem evidência espacial nesta fase,#d9d9d9,,sem evidência suficiente,Não,0,,0,,0,0.0,0.0,0.0,0,0.0,Sem registro espacial nesta fase. Não significa ausência de patrimônio geológico,não avaliada,,,Não inventariada nesta fase,,0,,,,Sem qualificador adicional nesta fase,Sem prioridade adicional,"Não avaliada. Exige matriz própria de governança, conservação, acesso, participação e gestão","IPG100 = 100 × (0,40 Dn + 0,35 Qn + 0,25 Cn)",Número de vizinhos ativos dividido por 6. A pontuação não é elevada pela ausência de células na borda,"Potencial geocientífico territorial documentado. Não demonstra valor internacional, viabilidade, governança ou reconhecimento UNESCO",Contingência local derivada das 79 sedes municipais e dos registros. O limite oficial permanece disponível no PIN MS,"Fase 3.2, Atlas v1.7.0"
IPG--16--10,-16,-10,250,-57.950779,-21.794695,IPG--16--10 — sem evidência espacial nesta fase,#d9d9d9,,sem evidência suficiente,Não,0,,0,,0,0.0,0.0,0.0,0,0.0,Sem registro espacial nesta fase. Não significa ausência de patrimônio geológico,não avaliada,,,Não inventariada nesta fase,,0,,,,Sem qualificador adicional nesta fase,Sem prioridade adicional,"Não avaliada. Exige matriz própria de governança, conservação, acesso, participação e gestão","IPG100 = 100 × (0,40 Dn + 0,35 Qn + 0,25 Cn)",Número de vizinhos ativos dividido por 6. A pontuação não é elevada pela ausência de células na borda,"Potencial geocientífico territorial documentado. Não demonstra valor internacional, viabilidade, governança ou reconhecimento UNESCO",Contingência local derivada das 79 sedes municipais e dos registros. O limite oficial permanece disponível no PIN MS,"Fase 3.2, Atlas v1.7.0"
IPG--16--9,-16,-9,250,-57.865574,-21.663492,IPG--16--9 — sem evidência espacial nesta fase,#d9d9d9,,sem evidência suficiente,Não,0,,0,,0,0.0,0.0,0.0,0,0.0,Sem registro espacial nesta fase. Não significa ausência de patrimônio geológico,não avaliada,,,Não inventariada nesta fase,,0,,,,Sem qualificador adicional nesta fase,Sem prioridade adicional,"Não avaliada. Exige matriz própria de governança, conservação, acesso, participação e gestão","IPG100 = 100 × (0,40 Dn + 0,35 Qn + 0,25 Cn)",Número de vizinhos ativos dividido por 6. A pontuação não é elevada pela ausência de células na borda,"Potencial geocientífico territorial documentado. Não demonstra valor internacional, viabilidade, governança ou reconhecimento UNESCO",Contingência local derivada das 79 sedes municipais e dos registros. O limite oficial permanece disponível no PIN MS,"Fase 3.2, Atlas v1.7.0"
IPG--16--8,-16,-8,250,-57.780535,-21.532241,IPG--16--8 — sem evidência espacial nesta fase,#d9d9d9,,sem evidência suficiente,Não,0,,0,,0,0.0,0.0,0.0,0,0.0,Sem registro espacial nesta fase. Não significa ausência de patrimônio geológico,não avaliada,,,Não inventariada nesta fase,,0,,,,Sem qualificador adicional nesta fase,Sem prioridade adicional,"Não avaliada. Exige matriz própria de governança, conservação, acesso, participação e gestão","IPG100 = 100 × (0,40 Dn + 0,35 Qn + 0,25 Cn)",Número de vizinhos ativos dividido por 6. A pontuação não é elevada pela ausência de células na borda,"Potencial geocientífico territorial documentado. Não demonstra valor internacional, viabilidade, governança ou reconhecimento UNESCO",Contingência local derivada das 79 sedes municipais e dos registros. O limite oficial permanece disponível no PIN MS,"Fase 3.2, Atlas v1.7.0"
IPG--16--7,-16,-7,250,-57.695662,-21.400944,IPG--16--7 — sem evidência espacial nesta fase,#d9d9d9,,sem evidência suficiente,Não,0,,0,,0,0.0,0.0,0.0,0,0.0,Sem registro espacial nesta fase. Não significa ausência de patrimônio geológico,não avaliada,,,Não inventariada nesta fase,,0,,,,Sem qualificador adicional nesta fase,Sem prioridade adicional,"Não avaliada. Exige matriz própria de governança, conservação, acesso, participação e gestão","IPG100 = 100 × (0,40 Dn + 0,35 Qn + 0,25 Cn)",Número de vizinhos ativos dividido por 6. A pontuação não é elevada pela ausência de células na borda,"Potencial geocientífico territorial documentado. Não demonstra valor internacional, viabilidade, governança ou reconhecimento UNESCO",Contingência local derivada das 79 sedes municipais e dos registros. O limite oficial permanece disponível no PIN MS,"Fase 3.2, Atlas v1.7.0"
IPG--16--6,-16,-6,250,-57.610953,-21.2696,IPG--16--6 — sem evidência espacial nesta fase,#d9d9d9,,sem evidência suficiente,Não,0,,0,,0,0.0,0.0,0.0,0,0.0,Sem registro espacial nesta fase. Não significa ausência de patrimônio geológico,não avaliada,,,Não inventariada nesta fase,,0,,,,Sem qualificador adicional nesta fase,Sem prioridade adicional,"Não avaliada. Exige matriz própria de governança, conservação, acesso, participação e gestão","IPG100 = 100 × (0,40 Dn + 0,35 Qn + 0,25 Cn)",Número de vizinhos ativos dividido por 6. A pontuação não é elevada pela ausência de células na borda,"Potencial geocientífico territorial documentado. Não demonstra valor internacional, viabilidade, governança ou reconhecimento UNESCO",Contingência local derivada das 79 sedes municipais e dos registros. O limite oficial permanece disponível no PIN MS,"Fase 3.2, Atlas v1.7.0"
IPG--16--3,-16,-3,250,-57.357793,-20.875287,IPG--16--3 — sem evidência espacial nesta fase,#d9d9d9,,sem evidência suficiente,Não,0,,0,,0,0.0,0.0,0.0,0,0.0,Sem registro espacial nesta fase. Não significa ausência de patrimônio geológico,não avaliada,,,Não inventariada nesta fase,,0,,,,Sem qualificador adicional nesta fase,Sem prioridade adicional,"Não avaliada. Exige matriz própria de governança, conservação, acesso, participação e gestão","IPG100 = 100 × (0,40 Dn + 0,35 Qn + 0,25 Cn)",Número de vizinhos ativos dividido por 6. A pontuação não é elevada pela ausência de células na borda,"Potencial geocientífico territorial documentado. Não demonstra valor internacional, viabilidade, governança ou reconhecimento UNESCO",Contingência local derivada das 79 sedes municipais e dos registros. O limite oficial permanece disponível no PIN MS,"Fase 3.2, Atlas v1.7.0"
IPG--16--2,-16,-2,250,-57.273725,-20.743757,IPG--16--2 — sem evidência espacial nesta fase,#d9d9d9,,sem evidência suficiente,Não,0,,0,,0,0.0,0.0,0.0,0,0.0,Sem registro espacial nesta fase. Não significa ausência de patrimônio geológico,não avaliada,,,Não inventariada nesta fase,,0,,,,Sem qualificador adicional nesta fase,Sem prioridade adicional,"Não avaliada. Exige matriz própria de governança, conservação, acesso, participação e gestão","IPG100 = 100 × (0,40 Dn + 0,35 Qn + 0,25 Cn)",Número de vizinhos ativos dividido por 6. A pontuação não é elevada pela ausência de células na borda,"Potencial geocientífico territorial documentado. Não demonstra valor internacional, viabilidade, governança ou reconhecimento UNESCO",Contingência local derivada das 79 sedes municipais e dos registros. O limite oficial permanece disponível no PIN MS,"Fase 3.2, Atlas v1.7.0"
IPG--16--1,-16,-1,250,-57.189813,-20.612181,IPG--16--1 — sem evidência espacial nesta fase,#d9d9d9,,sem evidência suficiente,Não,0,,0,,0,0.0,0.0,0.0,0,0.0,Sem registro espacial nesta fase. Não significa ausência de patrimônio geológico,não avaliada,,,Não inventariada nesta fase,,0,,,,Sem qualificador adicional nesta fase,Sem prioridade adicional,"Não avaliada. Exige matriz própria de governança, conservação, acesso, participação e gestão","IPG100 = 100 × (0,40 Dn + 0,35 Qn + 0,25 Cn)",Número de vizinhos ativos dividido por 6. A pontuação não é elevada pela ausência de células na borda,"Potencial geocientífico territorial documentado. Não demonstra valor internacional, viabilidade, governança ou reconhecimento UNESCO",Contingência local derivada das 79 sedes municipais e dos registros. O limite oficial permanece disponível no PIN MS,"Fase 3.2, Atlas v1.7.0"
